document_id,title,document_type,domain,department,status,version,owner,path,risk_level,related_documents,keywords,review_date
SOP-Corporate Banking-003,Cash Management Service SOP,Standard Operating Procedure,Corporate Banking,COR - Corporate Banking,Approved,1.0,Department Head,documents/sops/SOP-Corporate_Banking-003_Cash_Management_Service_SOP.md,High,POL-Corporate Banking-003; KOD-Corporate Banking-003; FAQ-Corporate Banking-003; FAQ-Corporate Banking-004,corporate banking; business current account; escrow account; cash management; cash management service sop; SOP-Corporate; Banking-003; Cash; Management,2027-07-01
SOP-Corporate Banking-004,Corporate Customer Maintenance SOP,Standard Operating Procedure,Corporate Banking,COR - Corporate Banking,Approved,1.0,Department Head,documents/sops/SOP-Corporate_Banking-004_Corporate_Customer_Maintenance_SOP.md,High,POL-Corporate Banking-004; KOD-Corporate Banking-001; FAQ-Corporate Banking-004; FAQ-Corporate Banking-005,corporate banking; business current account; escrow account; cash management; corporate customer maintenance sop; SOP-Corporate; Banking-004; Corporate; Customer; Maintenance,2027-07-01
SOP-Corporate Banking-005,Corporate Banking Record Maintenance SOP,Standard Operating Procedure,Corporate Banking,COR - Corporate Banking,Approved,1.0,Department Head,documents/sops/SOP-Corporate_Banking-005_Corporate_Banking_Record_Maintenance_SOP.md,High,POL-Corporate Banking-005; KOD-Corporate Banking-002; FAQ-Corporate Banking-005; FAQ-Corporate Banking-006,corporate banking; business current account; escrow account; cash management; corporate banking record maintenance sop; SOP-Corporate; Banking-005; Corporate; Banking; Record; Maintenance,2027-07-01
SOP-Credit-001,Home Loan Credit Assessment SOP,Standard Operating Procedure,Credit,CRD - Credit Risk,Approved,1.0,Department Head,documents/sops/SOP-Credit-001_Home_Loan_Credit_Assessment_SOP.md,High,POL-Credit-001; KOD-Credit-001; FAQ-Credit-001; FAQ-Credit-002,credit; credit risk; loan assessment; working capital; overdraft; home loan credit assessment sop; SOP-Credit-001; Home; Loan; Assessment,2027-07-01
SOP-Credit-002,Personal Loan Credit Assessment SOP,Standard Operating Procedure,Credit,CRD - Credit Risk,Approved,1.0,Department Head,documents/sops/SOP-Credit-002_Personal_Loan_Credit_Assessment_SOP.md,High,POL-Credit-002; KOD-Credit-002; FAQ-Credit-002; FAQ-Credit-003,credit; credit risk; loan assessment; working capital; overdraft; personal loan credit assessment sop; SOP-Credit-002; Personal; Loan; Assessment,2027-07-01
SOP-Credit-003,Business Loan Credit Assessment SOP,Standard Operating Procedure,Credit,CRD - Credit Risk,Approved,1.0,Department Head,documents/sops/SOP-Credit-003_Business_Loan_Credit_Assessment_SOP.md,High,POL-Credit-003; KOD-Credit-003; FAQ-Credit-003; FAQ-Credit-004,credit; credit risk; loan assessment; working capital; overdraft; business loan credit assessment sop; SOP-Credit-003; Business; Loan; Assessment,2027-07-01
SOP-Credit-004,Working Capital Review SOP,Standard Operating Procedure,Credit,CRD - Credit Risk,Approved,1.0,Department Head,documents/sops/SOP-Credit-004_Working_Capital_Review_SOP.md,High,POL-Credit-004; KOD-Credit-004; FAQ-Credit-004; FAQ-Credit-005,credit; credit risk; loan assessment; working capital; overdraft; working capital review sop; SOP-Credit-004; Working; Capital; Review,2027-07-01
SOP-Credit-005,Overdraft Review SOP,Standard Operating Procedure,Credit,CRD - Credit Risk,Approved,1.0,Department Head,documents/sops/SOP-Credit-005_Overdraft_Review_SOP.md,High,POL-Credit-005; KOD-Credit-001; FAQ-Credit-005; FAQ-Credit-006,credit; credit risk; loan assessment; working capital; overdraft; overdraft review sop; SOP-Credit-005; Review,2027-07-01
SOP-Credit-006,Credit Exception Review SOP,Standard Operating Procedure,Credit,CRD - Credit Risk,Approved,1.0,Department Head,documents/sops/SOP-Credit-006_Credit_Exception_Review_SOP.md,High,POL-Credit-006; KOD-Credit-002; FAQ-Credit-006; FAQ-Credit-007,credit; credit risk; loan assessment; working capital; overdraft; credit exception review sop; SOP-Credit-006; Exception; Review,2027-07-01
SOP-Customer Onboarding-001,Standard Account Opening SOP,Standard Operating Procedure,Customer Onboarding,OPS - Banking Operations,Approved,1.0,Department Head,documents/sops/SOP-Customer_Onboarding-001_Standard_Account_Opening_SOP.md,High,POL-Customer Onboarding-001; KOD-Customer Onboarding-001; FAQ-Customer Onboarding-001; FAQ-Customer Onboarding-002,customer onboarding; account opening; consent; data quality; approval routing; standard account opening sop; SOP-Customer; Onboarding-001; Standard; Account; Opening,2027-07-01
SOP-Customer Onboarding-002,Onboarding Document Collection SOP,Standard Operating Procedure,Customer Onboarding,OPS - Banking Operations,Approved,1.0,Department Head,documents/sops/SOP-Customer_Onboarding-002_Onboarding_Document_Collection_SOP.md,High,POL-Customer Onboarding-002; KOD-Customer Onboarding-002; FAQ-Customer Onboarding-002; FAQ-Customer Onboarding-003,customer onboarding; account opening; consent; data quality; approval routing; onboarding document collection sop; SOP-Customer; Onboarding-002; Onboarding; Collection,2027-07-01
SOP-Customer Onboarding-003,Onboarding Approval Routing SOP,Standard Operating Procedure,Customer Onboarding,OPS - Banking Operations,Approved,1.0,Department Head,documents/sops/SOP-Customer_Onboarding-003_Onboarding_Approval_Routing_SOP.md,High,POL-Customer Onboarding-003; KOD-Customer Onboarding-003; FAQ-Customer Onboarding-003; FAQ-Customer Onboarding-004,customer onboarding; account opening; consent; data quality; approval routing; onboarding approval routing sop; SOP-Customer; Onboarding-003; Onboarding; Approval; Routing,2027-07-01
SOP-Customer Onboarding-004,High Risk Onboarding Review SOP,Standard Operating Procedure,Customer Onboarding,OPS - Banking Operations,Approved,1.0,Department Head,documents/sops/SOP-Customer_Onboarding-004_High_Risk_Onboarding_Review_SOP.md,Critical,POL-Customer Onboarding-004; KOD-Customer Onboarding-004; FAQ-Customer Onboarding-004; FAQ-Customer Onboarding-005,customer onboarding; account opening; consent; data quality; approval routing; high risk onboarding review sop; SOP-Customer; Onboarding-004; High; Risk; Onboarding; Review,2027-07-01
SOP-Customer Onboarding-005,Onboarding Data Quality Review SOP,Standard Operating Procedure,Customer Onboarding,OPS - Banking Operations,Approved,1.0,Department Head,documents/sops/SOP-Customer_Onboarding-005_Onboarding_Data_Quality_Review_SOP.md,High,POL-Customer Onboarding-005; KOD-Customer Onboarding-001; FAQ-Customer Onboarding-005; FAQ-Customer Onboarding-006,customer onboarding; account opening; consent; data quality; approval routing; onboarding data quality review sop; SOP-Customer; Onboarding-005; Onboarding; Data; Quality; Review,2027-07-01
SOP-Customer Onboarding-006,Customer Consent Capture SOP,Standard Operating Procedure,Customer Onboarding,OPS - Banking Operations,Approved,1.0,Department Head,documents/sops/SOP-Customer_Onboarding-006_Customer_Consent_Capture_SOP.md,High,POL-Customer Onboarding-006; KOD-Customer Onboarding-002; FAQ-Customer Onboarding-006; FAQ-Customer Onboarding-007,customer onboarding; account opening; consent; data quality; approval routing; customer consent capture sop; SOP-Customer; Onboarding-006; Customer; Capture,2027-07-01
SOP-Customer Onboarding-007,Onboarding Record Maintenance SOP,Standard Operating Procedure,Customer Onboarding,OPS - Banking Operations,Approved,1.0,Department Head,documents/sops/SOP-Customer_Onboarding-007_Onboarding_Record_Maintenance_SOP.md,High,POL-Customer Onboarding-007; KOD-Customer Onboarding-003; FAQ-Customer Onboarding-007; FAQ-Customer Onboarding-008,customer onboarding; account opening; consent; data quality; approval routing; onboarding record maintenance sop; SOP-Customer; Onboarding-007; Onboarding; Record; Maintenance,2027-07-01
SOP-KYC-001,Customer Identity Verification SOP,Standard Operating Procedure,KYC,CMP - Compliance,Approved,1.0,Department Head,documents/sops/SOP-KYC-001_Customer_Identity_Verification_SOP.md,High,POL-KYC-001; KOD-KYC-001; FAQ-KYC-001; FAQ-KYC-002,KYC; customer identification; due diligence; beneficial ownership; verification; customer identity verification sop; SOP-KYC-001; Customer; Identity,2027-07-01
SOP-KYC-002,Customer Due Diligence Review SOP,Standard Operating Procedure,KYC,CMP - Compliance,Approved,1.0,Department Head,documents/sops/SOP-KYC-002_Customer_Due_Diligence_Review_SOP.md,High,POL-KYC-002; KOD-KYC-002; FAQ-KYC-002; FAQ-KYC-003,KYC; customer identification; due diligence; beneficial ownership; verification; customer due diligence review sop; SOP-KYC-002; Customer; Due; Diligence; Review,2027-07-01
SOP-KYC-003,Enhanced Due Diligence Review SOP,Standard Operating Procedure,KYC,CMP - Compliance,Approved,1.0,Department Head,documents/sops/SOP-KYC-003_Enhanced_Due_Diligence_Review_SOP.md,Critical,POL-KYC-003; KOD-KYC-003; FAQ-KYC-003; FAQ-KYC-004,KYC; customer identification; due diligence; beneficial ownership; verification; enhanced due diligence review sop; SOP-KYC-003; Enhanced; Due; Diligence; Review,2027-07-01
SOP-KYC-004,Beneficial Ownership Capture SOP,Standard Operating Procedure,KYC,CMP - Compliance,Approved,1.0,Department Head,documents/sops/SOP-KYC-004_Beneficial_Ownership_Capture_SOP.md,High,POL-KYC-004; KOD-KYC-004; FAQ-KYC-004; FAQ-KYC-005,KYC; customer identification; due diligence; beneficial ownership; verification; beneficial ownership capture sop; SOP-KYC-004; Beneficial; Ownership; Capture,2027-07-01
SOP-KYC-005,Customer Risk Rating Assignment SOP,Standard Operating Procedure,KYC,CMP - Compliance,Approved,1.0,Department Head,documents/sops/SOP-KYC-005_Customer_Risk_Rating_Assignment_SOP.md,High,POL-KYC-005; KOD-KYC-001; FAQ-KYC-005; FAQ-KYC-006,KYC; customer identification; due diligence; beneficial ownership; verification; customer risk rating assignment sop; SOP-KYC-005; Customer; Risk; Rating; Assignment,2027-07-01
SOP-KYC-006,Periodic KYC Refresh SOP,Standard Operating Procedure,KYC,CMP - Compliance,Approved,1.0,Department Head,documents/sops/SOP-KYC-006_Periodic_KYC_Refresh_SOP.md,High,POL-KYC-006; KOD-KYC-002; FAQ-KYC-006; FAQ-KYC-007,KYC; customer identification; due diligence; beneficial ownership; verification; periodic kyc refresh sop; SOP-KYC-006; Periodic; Refresh,2027-07-01
SOP-KYC-007,KYC Record Maintenance SOP,Standard Operating Procedure,KYC,CMP - Compliance,Approved,1.0,Department Head,documents/sops/SOP-KYC-007_KYC_Record_Maintenance_SOP.md,High,POL-KYC-007; KOD-KYC-003; FAQ-KYC-007; FAQ-KYC-008,KYC; customer identification; due diligence; beneficial ownership; verification; kyc record maintenance sop; SOP-KYC-007; Record; Maintenance,2027-07-01
SOP-Payments-001,NEFT Payment Processing SOP,Standard Operating Procedure,Payments,PAY - Payments,Approved,1.0,Department Head,documents/sops/SOP-Payments-001_NEFT_Payment_Processing_SOP.md,High,POL-Payments-001; KOD-Payments-001; FAQ-Payments-001; FAQ-Payments-002,payments; NEFT; RTGS; IMPS; UPI; SWIFT; ACH; neft payment processing sop; SOP-Payments-001; Payment; Processing,2027-07-01
SOP-Payments-002,RTGS Payment Processing SOP,Standard Operating Procedure,Payments,PAY - Payments,Approved,1.0,Department Head,documents/sops/SOP-Payments-002_RTGS_Payment_Processing_SOP.md,High,POL-Payments-002; KOD-Payments-002; FAQ-Payments-002; FAQ-Payments-003,payments; NEFT; RTGS; IMPS; UPI; SWIFT; ACH; rtgs payment processing sop; SOP-Payments-002; Payment; Processing,2027-07-01
SOP-Payments-003,IMPS and UPI Payment Processing SOP,Standard Operating Procedure,Payments,PAY - Payments,Approved,1.0,Department Head,documents/sops/SOP-Payments-003_IMPS_and_UPI_Payment_Processing_SOP.md,High,POL-Payments-003; KOD-Payments-003; FAQ-Payments-003; FAQ-Payments-004,payments; NEFT; RTGS; IMPS; UPI; SWIFT; ACH; imps and upi payment processing sop; SOP-Payments-003; Payment; Processing,2027-07-01
SOP-Payments-004,SWIFT Payment Processing SOP,Standard Operating Procedure,Payments,PAY - Payments,Approved,1.0,Department Head,documents/sops/SOP-Payments-004_SWIFT_Payment_Processing_SOP.md,High,POL-Payments-004; KOD-Payments-004; FAQ-Payments-004; FAQ-Payments-005,payments; NEFT; RTGS; IMPS; UPI; SWIFT; ACH; swift payment processing sop; SOP-Payments-004; Payment; Processing,2027-07-01
SOP-Payments-005,ACH Payment Processing SOP,Standard Operating Procedure,Payments,PAY - Payments,Approved,1.0,Department Head,documents/sops/SOP-Payments-005_ACH_Payment_Processing_SOP.md,High,POL-Payments-005; KOD-Payments-001; FAQ-Payments-005; FAQ-Payments-006,payments; NEFT; RTGS; IMPS; UPI; SWIFT; ACH; ach payment processing sop; SOP-Payments-005; Payment; Processing,2027-07-01
SOP-Payments-006,Payment Exception Handling SOP,Standard Operating Procedure,Payments,PAY - Payments,Approved,1.0,Department Head,documents/sops/SOP-Payments-006_Payment_Exception_Handling_SOP.md,High,POL-Payments-006; KOD-Payments-002; FAQ-Payments-006; FAQ-Payments-007,payments; NEFT; RTGS; IMPS; UPI; SWIFT; ACH; payment exception handling sop; SOP-Payments-006; Payment; Exception; Handling,2027-07-01
SOP-Retail Banking-001,Savings Account Service Request SOP,Standard Operating Procedure,Retail Banking,RET - Retail Banking,Approved,1.0,Department Head,documents/sops/SOP-Retail_Banking-001_Savings_Account_Service_Request_SOP.md,High,POL-Retail Banking-001; KOD-Retail Banking-001; FAQ-Retail Banking-001; FAQ-Retail Banking-002,retail banking; savings account; current account; salary account; deposit servicing; savings account service request sop; SOP-Retail; Banking-001; Savings; Account,2027-07-01
SOP-Retail Banking-002,Current Account Service Request SOP,Standard Operating Procedure,Retail Banking,RET - Retail Banking,Approved,1.0,Department Head,documents/sops/SOP-Retail_Banking-002_Current_Account_Service_Request_SOP.md,High,POL-Retail Banking-002; KOD-Retail Banking-002; FAQ-Retail Banking-002; FAQ-Retail Banking-003,retail banking; savings account; current account; salary account; deposit servicing; current account service request sop; SOP-Retail; Banking-002; Current; Account,2027-07-01
SOP-Retail Banking-003,Salary Account Service Request SOP,Standard Operating Procedure,Retail Banking,RET - Retail Banking,Approved,1.0,Department Head,documents/sops/SOP-Retail_Banking-003_Salary_Account_Service_Request_SOP.md,High,POL-Retail Banking-003; KOD-Retail Banking-003; FAQ-Retail Banking-003; FAQ-Retail Banking-004,retail banking; savings account; current account; salary account; deposit servicing; salary account service request sop; SOP-Retail; Banking-003; Salary; Account,2027-07-01
SOP-Retail Banking-004,Fixed Deposit Service Request SOP,Standard Operating Procedure,Retail Banking,RET - Retail Banking,Approved,1.0,Department Head,documents/sops/SOP-Retail_Banking-004_Fixed_Deposit_Service_Request_SOP.md,High,POL-Retail Banking-004; KOD-Retail Banking-001; FAQ-Retail Banking-004; FAQ-Retail Banking-005,retail banking; savings account; current account; salary account; deposit servicing; fixed deposit service request sop; SOP-Retail; Banking-004; Fixed; Deposit,2027-07-01
SOP-Retail Banking-005,Recurring Deposit Service Request SOP,Standard Operating Procedure,Retail Banking,RET - Retail Banking,Approved,1.0,Department Head,documents/sops/SOP-Retail_Banking-005_Recurring_Deposit_Service_Request_SOP.md,High,POL-Retail Banking-005; KOD-Retail Banking-002; FAQ-Retail Banking-005; FAQ-Retail Banking-006,retail banking; savings account; current account; salary account; deposit servicing; recurring deposit service request sop; SOP-Retail; Banking-005; Recurring; Deposit,2027-07-01
SOP-Trade Finance-001,Letter of Credit Issuance SOP,Standard Operating Procedure,Trade Finance,TRD - Trade Finance,Approved,1.0,Department Head,documents/sops/SOP-Trade_Finance-001_Letter_of_Credit_Issuance_SOP.md,High,POL-Trade Finance-001; KOD-Trade Finance-001; FAQ-Trade Finance-001; FAQ-Trade Finance-002,trade finance; letter of credit; bank guarantee; export finance; import finance; letter of credit issuance sop; SOP-Trade; Finance-001; Letter; Credit; Issuance,2027-07-01
SOP-Trade Finance-002,Bank Guarantee Issuance SOP,Standard Operating Procedure,Trade Finance,TRD - Trade Finance,Approved,1.0,Department Head,documents/sops/SOP-Trade_Finance-002_Bank_Guarantee_Issuance_SOP.md,High,POL-Trade Finance-002; KOD-Trade Finance-002; FAQ-Trade Finance-002; FAQ-Trade Finance-003,trade finance; letter of credit; bank guarantee; export finance; import finance; bank guarantee issuance sop; SOP-Trade; Finance-002; Bank; Guarantee; Issuance,2027-07-01
SOP-Trade Finance-003,Export Finance Processing SOP,Standard Operating Procedure,Trade Finance,TRD - Trade Finance,Approved,1.0,Department Head,documents/sops/SOP-Trade_Finance-003_Export_Finance_Processing_SOP.md,High,POL-Trade Finance-003; KOD-Trade Finance-003; FAQ-Trade Finance-003; FAQ-Trade Finance-004,trade finance; letter of credit; bank guarantee; export finance; import finance; export finance processing sop; SOP-Trade; Finance-003; Export; Finance; Processing,2027-07-01
SOP-Trade Finance-004,Import Finance Processing SOP,Standard Operating Procedure,Trade Finance,TRD - Trade Finance,Approved,1.0,Department Head,documents/sops/SOP-Trade_Finance-004_Import_Finance_Processing_SOP.md,High,POL-Trade Finance-004; KOD-Trade Finance-004; FAQ-Trade Finance-004; FAQ-Trade Finance-005,trade finance; letter of credit; bank guarantee; export finance; import finance; import finance processing sop; SOP-Trade; Finance-004; Import; Finance; Processing,2027-07-01
SOP-Trade Finance-005,Documentary Collection Processing SOP,Standard Operating Procedure,Trade Finance,TRD - Trade Finance,Approved,1.0,Department Head,documents/sops/SOP-Trade_Finance-005_Documentary_Collection_Processing_SOP.md,High,POL-Trade Finance-005; KOD-Trade Finance-001; FAQ-Trade Finance-005; FAQ-Trade Finance-006,trade finance; letter of credit; bank guarantee; export finance; import finance; documentary collection processing sop; SOP-Trade; Finance-005; Documentary; Collection; Processing,2027-07-01
SOP-Trade Finance-006,Trade Transaction Review SOP,Standard Operating Procedure,Trade Finance,TRD - Trade Finance,Approved,1.0,Department Head,documents/sops/SOP-Trade_Finance-006_Trade_Transaction_Review_SOP.md,High,POL-Trade Finance-006; KOD-Trade Finance-002; FAQ-Trade Finance-006; FAQ-Trade Finance-007,trade finance; letter of credit; bank guarantee; export finance; import finance; trade transaction review sop; SOP-Trade; Finance-006; Trade; Transaction; Review,2027-07-01
SOP-Trade Finance-007,Trade Finance Record Maintenance SOP,Standard Operating Procedure,Trade Finance,TRD - Trade Finance,Approved,1.0,Department Head,documents/sops/SOP-Trade_Finance-007_Trade_Finance_Record_Maintenance_SOP.md,High,POL-Trade Finance-007; KOD-Trade Finance-003; FAQ-Trade Finance-007; FAQ-Trade Finance-008,trade finance; letter of credit; bank guarantee; export finance; import finance; trade finance record maintenance sop; SOP-Trade; Finance-007; Trade; Finance; Record; Maintenance,2027-07-01
ACB-REP-STATS-001,Repository Statistics,Repository Statistics,Repository Governance,OPS - Banking Operations,Approved,1.0,Department Head,repository_statistics.md,Medium,ACB-KB-BIBLE-001; ACB-REP-IDX-001; ACB-REP-VALIDATION-001,repository governance; validation; metadata; document control; repository statistics,2027-07-01
ACB-REP-VALIDATION-001,Repository Validation Report,Validation Report,Repository Governance,OPS - Banking Operations,Approved,1.0,Department Head,validation_report.md,Medium,ACB-KB-BIBLE-001; ACB-REP-IDX-001,repository governance; validation; metadata; document control; repository validation report,2027-07-01
